entry	name	body_start	body_end
004406a0	FUN_004406a0	004406a0	00440787
00440788	FUN_00440788	00440788	00440a13
00440d54	FUN_00440d54	00440d54	00441083
00441084	FUN_00441084	00441084	0044163f
00441640	FUN_00441640	00441640	0044262f
00442630	FUN_00442630	00442630	00442787
00442788	FUN_00442788	00442788	00442b5b
00442b5c	FUN_00442b5c	00442b5c	00442cef
00442cf0	FUN_00442cf0	00442cf0	00442ea3
00442ea4	FUN_00442ea4	00442ea4	0044303b
0044303c	FUN_0044303c	0044303c	0044367b
0044367c	FUN_0044367c	0044367c	00443827
00443828	FUN_00443828	00443828	004439b3
004439b4	FUN_004439b4	004439b4	00443a5b
00443a5c	FUN_00443a5c	00443a5c	00443dcf
00443e30	FUN_00443e30	00443e30	00443e83
00443e84	FUN_00443e84	00443e84	00443ec7
00443ec8	FUN_00443ec8	00443ec8	00443eeb
00443eec	FUN_00443eec	00443eec	004440af
004440b0	FUN_004440b0	004440b0	004442ef
00444430	FUN_00444430	00444430	0044452f
004446c0	FUN_004446c0	004446c0	00444867
00444868	FUN_00444868	00444868	004449df
004449e0	FUN_004449e0	004449e0	00444ad3
00445104	FUN_00445104	00445104	00445733
00445734	FUN_00445734	00445734	00445d63
00445d64	FUN_00445d64	00445d64	00446393
00446394	FUN_00446394	00446394	0044639b
004463ac	FUN_004463ac	004463ac	0044648f
00446490	FUN_00446490	00446490	00446577
00446580	FUN_00446580	00446580	0044664f
00446730	FUN_00446730	00446730	004467c7
004467c8	FUN_004467c8	004467c8	00446fe7
00447154	FUN_00447154	00447154	00447297
00447298	FUN_00447298	00447298	004473df
004473e0	FUN_004473e0	004473e0	00447797
00447d38	FUN_00447d38	00447d38	004480e3
004480f0	FUN_004480f0	004480f0	004480f7
004480f8	FUN_004480f8	004480f8	004480ff
00448100	FUN_00448100	00448100	00448107
00448108	FUN_00448108	00448108	0044810f
00448110	FUN_00448110	00448110	00448117
00448118	FUN_00448118	00448118	00448143
00448144	FUN_00448144	00448144	0044816f
00448170	FUN_00448170	00448170	004481a3
004481a4	FUN_004481a4	004481a4	00448303
00448310	FUN_00448310	00448310	00448527
00448950	FUN_00448950	00448950	00448957
00448958	FUN_00448958	00448958	00448daf
00448de4	FUN_00448de4	00448de4	00448e07
00448e08	FUN_00448e08	00448e08	00448e8b
00448e8c	FUN_00448e8c	00448e8c	00448f4f
00448f50	FUN_00448f50	00448f50	00449303
0044a180	FUN_0044a180	0044a180	0044a247
0044a248	FUN_0044a248	0044a248	0044a2b7
0044a2b8	FUN_0044a2b8	0044a2b8	0044a327
0044a328	FUN_0044a328	0044a328	0044a333
0044a334	FUN_0044a334	0044a334	0044a447
0044a448	FUN_0044a448	0044a448	0044a4e7
0044a614	FUN_0044a614	0044a614	0044a7cf
0044a7d0	FUN_0044a7d0	0044a7d0	0044b05b
0044b060	FUN_0044b060	0044b060	0044b083
0044b084	FUN_0044b084	0044b084	0044b107
0044b1b0	FUN_0044b1b0	0044b1b0	0044b2cf
0044b3d8	FUN_0044b3d8	0044b3d8	0044b627
0044b628	FUN_0044b628	0044b628	0044b697
0044b698	FUN_0044b698	0044b698	0044b71f
0044b720	FUN_0044b720	0044b720	0044b7a3
0044b7a4	FUN_0044b7a4	0044b7a4	0044ba17
0044bad4	FUN_0044bad4	0044bad4	0044bfff
0044c000	FUN_0044c000	0044c000	0044c337
0044c474	FUN_0044c474	0044c474	0044c72b
0044c7cc	FUN_0044c7cc	0044c7cc	0044c8a7
0044c8a8	FUN_0044c8a8	0044c8a8	0044cb03
0044cb04	FUN_0044cb04	0044cb04	0044cd3f
0044cdf0	FUN_0044cdf0	0044cdf0	0044d237
0044d240	FUN_0044d240	0044d240	0044d337
0044d354	FUN_0044d354	0044d354	0044d38f
0044d390	FUN_0044d390	0044d390	0044d553
0044d690	FUN_0044d690	0044d690	0044d6f7
0044d700	FUN_0044d700	0044d700	0044d773
0044d78c	FUN_0044d78c	0044d78c	0044db2b
0044db30	FUN_0044db30	0044db30	0044db93
0044dc24	FUN_0044dc24	0044dbdc	0044dc93
0044dca0	FUN_0044dca0	0044dca0	0044dd67
0044df60	FUN_0044df60	0044df60	0044df9f
0044dfa0	FUN_0044dfa0	0044dfa0	0044e07b
0044e38c	FUN_0044e38c	0044e38c	0044e44b
0044e44c	FUN_0044e44c	0044e44c	0044e4c7
0044e4c8	FUN_0044e4c8	0044e4c8	0044e6af
0044e6b0	FUN_0044e6b0	0044e6b0	0044e7f3
0044e808	FUN_0044e808	0044e808	0044e8b3
0044e8c8	FUN_0044e8c8	0044e8c8	0044e8cf
0044e8d0	FUN_0044e8d0	0044e8d0	0044edd3
0044ee90	FUN_0044ee90	0044ee90	0044eee3
0044eef0	_fini	0044eef0	0044ef2b
011d7c40	lv_obj_set_style_transform_zoom	011d7c40	011d7c4f
011d7c50	open	011d7c50	011d7c5f
011d7c60	pthread_mutex_destroy	011d7c60	011d7c6f
011d7c70	lv_obj_add_style	011d7c70	011d7c7f
011d7c80	lv_mem_alloc	011d7c80	011d7c8f
011d7c90	strcat	011d7c90	011d7c9f
011d7ca0	lv_font_get_glyph_dsc_fmt_txt	011d7ca0	011d7caf
011d7cb0	zip_fclose	011d7cb0	011d7cbf
011d7cc0	lv_obj_get_index	011d7cc0	011d7ccf
011d7cd0	fread	011d7cd0	011d7cdf
011d7ce0	lv_group_remove_obj	011d7ce0	011d7cef
011d7cf0	lv_disp_get_hor_res	011d7cf0	011d7cff
011d7d00	lv_palette_main	011d7d00	011d7d0f
011d7d10	hcplayer_stop2	011d7d10	011d7d1f
011d7d20	lv_list_create	011d7d20	011d7d2f
011d7d30	__ctype_tolower_loc	011d7d30	011d7d3f
011d7d40	lv_obj_set_flex_align	011d7d40	011d7d4f
011d7d50	socket	011d7d50	011d7d5f
011d7d60	access	011d7d60	011d7d6f
011d7d70	lv_draw_img	011d7d70	011d7d7f
011d7d80	hcplayer_deinit	011d7d80	011d7d8f
011d7d90	lv_btnmatrix_clear_btn_ctrl_all	011d7d90	011d7d9f
011d7da0	lv_tabview_add_tab	011d7da0	011d7daf
011d7db0	hcplayer_change_video_track	011d7db0	011d7dbf
011d7dc0	mkdir	011d7dc0	011d7dcf
011d7de0	lv_obj_has_flag	011d7de0	011d7def
011d7df0	glist_nth_prev	011d7df0	011d7dff
011d7e00	hcplayer_set_display_rect	011d7e00	011d7e0f
011d7e10	strstr	011d7e10	011d7e1f
011d7e20	_lv_ll_get_next	011d7e20	011d7e2f
011d7e30	fopen	011d7e30	011d7e3f
011d7e40	lv_scr_load_anim	011d7e40	011d7e4f
011d7e50	lv_style_set_pad_top	011d7e50	011d7e5f
011d7e60	pthread_attr_destroy	011d7e60	011d7e6f
011d7e70	lv_group_set_default	011d7e70	011d7e7f
011d7e90	lv_label_get_text	011d7e90	011d7e9f
011d7ea0	lv_obj_set_style_bg_grad_dir	011d7ea0	011d7eaf
011d7eb0	lv_style_set_text_color	011d7eb0	011d7ebf
011d7ec0	lv_style_set_border_side	011d7ec0	011d7ecf
011d7ee0	lv_group_create	011d7ee0	011d7eef
011d7ef0	lv_obj_set_style_pad_top	011d7ef0	011d7eff
011d7f00	lv_obj_set_style_outline_color	011d7f00	011d7f0f
011d7f10	lv_style_set_outline_width	011d7f10	011d7f1f
011d7f20	calloc	011d7f20	011d7f2f
011d7f30	lv_obj_set_style_text_color	011d7f30	011d7f3f
011d7f40	lv_obj_clear_flag	011d7f40	011d7f4f
011d7f50	lv_obj_add_event_cb	011d7f50	011d7f5f
011d7f60	lv_chart_create	011d7f60	011d7f6f
011d7f70	lv_style_set_bg_img_src	011d7f70	011d7f7f
011d7f80	lv_tabview_get_tab_act	011d7f80	011d7f8f
011d7f90	lv_img_set_src	011d7f90	011d7f9f
011d7fa0	lv_group_del	011d7fa0	011d7faf
011d7fb0	hcplayer_multi_destroy	011d7fb0	011d7fbf
011d7fc0	hcplayer_get_video_streams_count	011d7fc0	011d7fcf
011d7fd0	lv_timer_create	011d7fd0	011d7fdf
011d7fe0	lv_obj_set_style_shadow_width	011d7fe0	011d7fef
011d7ff0	hcplayer_init	011d7ff0	011d7fff
011d8000	epoll_wait	011d8000	011d800f
011d8010	zip_stat_index	011d8010	011d801f
011d8020	zip_strerror	011d8020	011d802f
011d8040	lv_obj_clean	011d8040	011d804f
011d8050	hcplayer_change_audio_track	011d8050	011d805f
011d8060	fgets	011d8060	011d806f
011d8070	lv_indev_drv_init	011d8070	011d807f
011d8080	lv_font_get_bitmap_fmt_txt	011d8080	011d808f
011d8090	memcpy	011d8090	011d809f
011d80a0	hcplayer_get_nth_video_stream_info	011d80a0	011d80af
011d80b0	lv_obj_set_style_shadow_opa	011d80b0	011d80bf
011d80c0	lv_obj_set_scrollbar_mode	011d80c0	011d80cf
011d80d0	lv_tabview_get_tab_btns	011d80d0	011d80df
011d80e0	write	011d80e0	011d80ef
011d80f0	malloc	011d80f0	011d80ff
011d8100	lv_btnmatrix_set_one_checked	011d8100	011d810f
011d8110	lv_obj_set_style_outline_pad	011d8110	011d811f
011d8120	lv_indev_set_group	011d8120	011d812f
011d8130	lv_timer_del	011d8130	011d813f
011d8140	lv_freetype_init	011d8140	011d814f
011d8150	strlen	011d8150	011d815f
011d8160	lv_btnmatrix_set_btn_ctrl	011d8160	011d816f
011d8170	munmap	011d8170	011d817f
011d8180	usleep	011d8180	011d818f
011d8190	hcplayer_play	011d8190	011d819f
011d81a0	lv_ft_font_init	011d81a0	011d81af
011d81b0	accept	011d81b0	011d81bf
011d81c0	lv_style_set_pad_row	011d81c0	011d81cf
011d81d0	lv_obj_set_style_arc_color	011d81d0	011d81df
011d81e0	hcplayer_multi_play	011d81e0	011d81ef
011d81f0	hcplayer_multi_position	011d81f0	011d81ff
011d8210	lv_anim_start	011d8210	011d821f
011d8220	lv_disp_get_scr_act	011d8220	011d822f
011d8230	lv_obj_set_style_shadow_color	011d8230	011d823f
011d8240	readdir	011d8240	011d824f
011d8250	sprintf	011d8250	011d825f
011d8260	__xstat	011d8260	011d826f
011d8270	lv_obj_set_style_text_opa	011d8270	011d827f
011d8280	pthread_attr_setstacksize	011d8280	011d828f
011d8290	lv_bar_set_value	011d8290	011d829f
011d82a0	snd_spectrum_stop	011d82a0	011d82af
011d82b0	lv_label_set_text	011d82b0	011d82bf
011d82c0	lv_label_set_recolor	011d82c0	011d82cf
011d82d0	msgsnd	011d82d0	011d82df
011d82e0	glist_delete_link	011d82e0	011d82ef
011d82f0	lv_btnmatrix_get_btn_text	011d82f0	011d82ff
011d8300	strcmp	011d8300	011d830f
011d8320	lv_obj_set_style_line_color	011d8320	011d832f
011d8330	strcasestr	011d8330	011d833f
011d8340	glist_sort	011d8340	011d834f
011d8350	time	011d8350	011d835f
011d8360	hc_lvgl_init	011d8360	011d836f
011d8370	lv_obj_add_flag	011d8370	011d837f
011d8380	lv_obj_set_flex_grow	011d8380	011d838f
011d8390	fsync	011d8390	011d839f
011d83b0	__errno_location	011d83b0	011d83bf
011d83c0	fclose	011d83c0	011d83cf
011d83d0	strncpy	011d83d0	011d83df
011d83e0	lv_obj_invalidate	011d83e0	011d83ef
011d83f0	lv_indev_get_key	011d83f0	011d83ff
011d8400	memcmp	011d8400	011d840f
011d8410	lv_style_set_radius	011d8410	011d841f
011d8420	glist_append	011d8420	011d842f
011d8430	_lv_ll_get_head	011d8430	011d843f
011d8440	lv_group_focus_prev	011d8440	011d844f
011d8450	lv_obj_set_width	011d8450	011d845f
011d8460	lv_obj_remove_style	011d8460	011d846f
011d8470	hcplayer_get_nth_audio_stream_info	011d8470	011d847f
011d8480	glist_prepend	011d8480	011d848f
011d8490	lv_msgbox_close	011d8490	011d849f
011d84a0	lv_group_get_default	011d84a0	011d84af
011d84b0	lv_label_set_long_mode	011d84b0	011d84bf
011d84d0	lv_btnmatrix_clear_btn_ctrl	011d84d0	011d84df
011d84e0	lv_tabview_set_act	011d84e0	011d84ef
011d84f0	lv_obj_clear_state	011d84f0	011d84ff
011d8500	lv_group_focus_next	011d8500	011d850f
011d8510	fseek	011d8510	011d851f
011d8520	lv_indev_get_act	011d8520	011d852f
011d8530	hcplayer_get_cur_audio_stream_info	011d8530	011d853f
011d8540	lv_fb_hotplug_support_set	011d8540	011d854f
011d8550	lv_obj_set_flex_flow	011d8550	011d855f
011d8560	lv_obj_set_style_bg_img_src	011d8560	011d856f
011d8570	hcplayer_change_rotate_type	011d8570	011d857f
011d8580	hcplayer_change_rotate_mirror_type2	011d8580	011d858f
011d85a0	hcplayer_seek	011d85a0	011d85af
011d85b0	lv_obj_set_style_text_align	011d85b0	011d85bf
011d85c0	srand	011d85c0	011d85cf
011d85d0	msgrcv	011d85d0	011d85df
011d85f0	shmat	011d85f0	011d85ff
011d8600	__libc_start_main	011d8600	011d860f
011d8610	__isoc99_sscanf	011d8610	011d861f
011d8620	lv_obj_create	011d8620	011d862f
011d8630	pthread_mutex_unlock	011d8630	011d863f
011d8640	lv_obj_set_style_outline_width	011d8640	011d864f
011d8650	vsnprintf	011d8650	011d865f
011d8660	ftok	011d8660	011d866f
011d8670	lv_obj_set_style_height	011d8670	011d867f
011d8680	glist_last	011d8680	011d868f
011d8690	zip_file_strerror	011d8690	011d869f
011d86a0	signal	011d86a0	011d86af
011d86b0	lv_obj_get_x	011d86b0	011d86bf
011d86c0	lv_btn_create	011d86c0	011d86cf
011d86d0	lv_obj_get_y_aligned	011d86d0	011d86df
011d86e0	lv_mem_free	011d86e0	011d86ef
011d86f0	lv_img_create	011d86f0	011d86ff
011d8710	lv_obj_set_style_line_width	011d8710	011d871f
011d8720	lv_obj_set_style_pad_bottom	011d8720	011d872f
011d8730	gettimeofday	011d8730	011d873f
011d8740	lv_btnmatrix_set_btn_ctrl_all	011d8740	011d874f
011d8750	lv_obj_get_height	011d8750	011d875f
011d8770	pthread_mutex_init	011d8770	011d877f
011d8780	lv_btnmatrix_set_map	011d8780	011d878f
011d8790	lv_msgbox_get_active_btn	011d8790	011d879f
011d87b0	lv_obj_set_y	011d87b0	011d87bf
011d87c0	rand	011d87c0	011d87cf
011d87d0	lv_obj_set_style_border_width	011d87d0	011d87df
011d87e0	lv_event_get_user_data	011d87e0	011d87ef
011d87f0	hcplayer_get_position	011d87f0	011d87ff
011d8800	lv_msgbox_get_btns	011d8800	011d880f
011d8820	lv_obj_set_style_border_color	011d8820	011d882f
011d8830	hcplayer_set_speed_rate	011d8830	011d883f
011d8840	hudi_flash_otp_write	011d8840	011d884f
011d8850	lv_arc_create	011d8850	011d885f
011d8860	pthread_mutex_lock	011d8860	011d886f
011d8870	strtol	011d8870	011d887f
011d8890	lv_msgbox_get_content	011d8890	011d889f
011d88a0	lv_style_set_border_color	011d88a0	011d88af
011d88b0	lv_obj_get_style_prop	011d88b0	011d88bf
011d88c0	hudi_flash_uid_read	011d88c0	011d88cf
011d88d0	hcplayer_change_rotate_mirror_type	011d88d0	011d88df
011d88e0	lv_obj_set_style_pad_row	011d88e0	011d88ef
011d8900	msgget	011d8900	011d890f
011d8910	hcplayer_get_audio_streams_count	011d8910	011d891f
011d8920	lv_style_set_border_opa	011d8920	011d892f
011d8930	lv_obj_set_style_flex_flow	011d8930	011d893f
011d8940	pthread_create	011d8940	011d894f
011d8950	lv_style_set_pad_left	011d8950	011d895f
011d8960	lv_label_set_text_fmt	011d8960	011d896f
011d8970	glist_nth_data	011d8970	011d897f
011d8980	lv_timer_handler	011d8980	011d898f
011d8990	free	011d8990	011d899f
011d89a0	lv_tabview_create	011d89a0	011d89af
011d89b0	lv_obj_has_state	011d89b0	011d89bf
011d89c0	lv_timer_ready	011d89c0	011d89cf
011d89d0	lv_timer_reset	011d89d0	011d89df
011d89e0	lv_btnmatrix_set_selected_btn	011d89e0	011d89ef
011d89f0	asprintf	011d89f0	011d89ff
011d8a00	lv_label_create	011d8a00	011d8a0f
011d8a10	lv_switch_create	011d8a10	011d8a1f
011d8a20	lv_obj_set_align	011d8a20	011d8a2f
011d8a30	hcplayer_get_duration	011d8a30	011d8a3f
011d8a40	lv_list_add_text	011d8a40	011d8a4f
011d8a50	lv_obj_get_y	011d8a50	011d8a5f
011d8a70	epoll_create1	011d8a70	011d8a7f
011d8a80	snd_spectrum_run	011d8a80	011d8a8f
011d8a90	strncmp	011d8a90	011d8a9f
011d8aa0	lv_bar_create	011d8aa0	011d8aaf
011d8ab0	lv_bar_get_value	011d8ab0	011d8abf
011d8ac0	hcplayer_multi_pause	011d8ac0	011d8acf
011d8ad0	lv_obj_move_to_index	011d8ad0	011d8adf
011d8ae0	lv_theme_default_init	011d8ae0	011d8aef
011d8af0	lv_obj_set_x	011d8af0	011d8aff
011d8b00	hudi_flash_close	011d8b00	011d8b0f
011d8b20	lv_timer_pause	011d8b20	011d8b2f
011d8b30	lv_obj_scroll_by	011d8b30	011d8b3f
011d8b40	lv_chart_set_update_mode	011d8b40	011d8b4f
011d8b50	epoll_ctl	011d8b50	011d8b5f
011d8b70	opendir	011d8b70	011d8b7f
011d8b80	lv_event_get_code	011d8b80	011d8b8f
011d8b90	pthread_join	011d8b90	011d8b9f
011d8ba0	lv_textarea_add_text	011d8ba0	011d8baf
011d8bb0	lv_obj_add_state	011d8bb0	011d8bbf
011d8bc0	lv_obj_set_grid_cell	011d8bc0	011d8bcf
011d8bd0	lv_timer_set_period	011d8bd0	011d8bdf
011d8be0	lv_obj_get_parent	011d8be0	011d8bef
011d8bf0	lv_arc_set_bg_angles	011d8bf0	011d8bff
011d8c00	closedir	011d8c00	011d8c0f
011d8c10	lv_chart_set_type	011d8c10	011d8c1f
011d8c20	sem_wait	011d8c20	011d8c2f
011d8c30	lv_style_set_bg_color	011d8c30	011d8c3f
011d8c40	lv_event_send	011d8c40	011d8c4f
011d8c50	lv_bar_set_range	011d8c50	011d8c5f
011d8c60	exit	011d8c60	011d8c6f
011d8c70	lv_list_add_btn	011d8c70	011d8c7f
011d8c80	lv_draw_img_dsc_init	011d8c80	011d8c8f
011d8c90	printf	011d8c90	011d8c9f
011d8ca0	lv_obj_del	011d8ca0	011d8caf
011d8cb0	lv_arc_set_rotation	011d8cb0	011d8cbf
011d8cc0	strerror	011d8cc0	011d8ccf
011d8cd0	zip_name_locate	011d8cd0	011d8cdf
011d8ce0	lv_img_get_zoom	011d8ce0	011d8cef
011d8cf0	lv_snprintf	011d8cf0	011d8cff
011d8d00	zip_fopen_index_encrypted	011d8d00	011d8d0f
011d8d10	lv_chart_set_value_by_id	011d8d10	011d8d1f
011d8d20	lv_obj_set_style_pad_left	011d8d20	011d8d2f
011d8d30	stpcpy	011d8d30	011d8d3f
011d8d50	glist_nth	011d8d50	011d8d5f
011d8d60	feof	011d8d60	011d8d6f
011d8d70	strtok	011d8d70	011d8d7f
011d8d80	puts	011d8d80	011d8d8f
011d8d90	glist_free_full	011d8d90	011d8d9f
011d8da0	custom_tick_get	011d8da0	011d8daf
011d8db0	lv_obj_set_pos	011d8db0	011d8dbf
011d8dc0	lv_palette_lighten	011d8dc0	011d8dcf
011d8dd0	perror	011d8dd0	011d8ddf
011d8de0	lv_slider_create	011d8de0	011d8def
011d8df0	lv_disp_get_default	011d8df0	011d8dff
011d8e10	lv_obj_set_style_bg_opa	011d8e10	011d8e1f
011d8e20	lv_obj_is_valid	011d8e20	011d8e2f
011d8e30	lv_obj_get_child_cnt	011d8e30	011d8e3f
011d8e40	_IO_putc	011d8e40	011d8e4f
011d8e60	lv_obj_set_style_text_font	011d8e60	011d8e6f
011d8e70	lv_timer_set_repeat_count	011d8e70	011d8e7f
011d8e80	hcfota_url	011d8e80	011d8e8f
011d8ea0	lv_obj_set_style_img_opa	011d8ea0	011d8eaf
011d8eb0	lv_obj_set_size	011d8eb0	011d8ebf
011d8ec0	lv_anim_init	011d8ec0	011d8ecf
011d8ed0	lv_obj_align_to	011d8ed0	011d8edf
011d8ee0	lv_obj_remove_event_cb	011d8ee0	011d8eef
011d8ef0	fbdev_set_rotate	011d8ef0	011d8eff
011d8f00	lv_group_remove_all_objs	011d8f00	011d8f0f
011d8f20	hcplayer_get_cur_video_stream_info	011d8f20	011d8f2f
011d8f30	lv_img_decoder_get_info	011d8f30	011d8f3f
011d8f40	lv_btnmatrix_create	011d8f40	011d8f4f
011d8f50	memset	011d8f50	011d8f5f
011d8f60	putchar	011d8f60	011d8f6f
011d8f80	lv_disp_get_ver_res	011d8f80	011d8f8f
011d8f90	lv_style_set_border_width	011d8f90	011d8f9f
011d8fa0	zip_fread	011d8fa0	011d8faf
011d8fb0	lv_obj_set_style_outline_opa	011d8fb0	011d8fbf
011d8fc0	lv_obj_set_style_pad_column	011d8fc0	011d8fcf
011d8fd0	lv_indev_drv_register	011d8fd0	011d8fdf
011d8fe0	strftime	011d8fe0	011d8fef
011d8ff0	lv_obj_align	011d8ff0	011d8fff
011d9000	lv_style_set_pad_column	011d9000	011d900f
011d9010	lv_disp_get_layer_top	011d9010	011d901f
011d9020	lv_obj_set_layout	011d9020	011d902f
011d9030	sem_init	011d9030	011d903f
011d9040	lv_event_get_current_target	011d9040	011d904f
011d9050	lv_event_get_param	011d9050	011d905f
011d9060	lv_obj_set_height	011d9060	011d906f
011d9070	listen	011d9070	011d907f
011d9080	hudi_flash_open	011d9080	011d908f
011d9090	snprintf	011d9090	011d909f
011d90a0	lv_obj_set_style_line_opa	011d90a0	011d90af
011d90b0	__strdup	011d90b0	011d90bf
011d90c0	lv_obj_set_style_opa	011d90c0	011d90cf
011d90d0	lv_obj_set_style_bg_color	011d90d0	011d90df
011d90e0	close	011d90e0	011d90ef
011d9100	lv_chart_set_next_value	011d9100	011d910f
011d9110	lv_palette_darken	011d9110	011d911f
011d9120	read	011d9120	011d912f
011d9130	lv_obj_set_style_radius	011d9130	011d913f
011d9140	lv_obj_get_width	011d9140	011d914f
011d9150	shmget	011d9150	011d915f
011d9160	lv_group_get_focused	011d9160	011d916f
011d9170	lv_obj_set_style_border_opa	011d9170	011d917f
011d9180	hudi_flash_otp_read	011d9180	011d918f
011d9190	hcplayer_create	011d9190	011d919f
011d91a0	lv_chart_add_series	011d91a0	011d91af
011d91b0	lv_obj_get_child	011d91b0	011d91bf
011d91c0	lv_obj_set_style_border_side	011d91c0	011d91cf
011d91d0	lv_img_get_angle	011d91d0	011d91df
011d91e0	poll	011d91e0	011d91ef
011d9200	lv_obj_set_grid_dsc_array	011d9200	011d920f
011d9210	pthread_attr_init	011d9210	011d921f
011d9230	lv_style_set_pad_right	011d9230	011d923f
011d9240	lv_btnmatrix_get_selected_btn	011d9240	011d924f
011d9250	lv_event_get_target	011d9250	011d925f
011d9260	lv_group_focus_freeze	011d9260	011d926f
011d9270	unlink	011d9270	011d927f
011d9280	lv_arc_get_value	011d9280	011d928f
011d9290	ioctl	011d9290	011d929f
011d92a0	hcplayer_get_media_info	011d92a0	011d92af
011d92c0	lv_obj_set_style_pad_right	011d92c0	011d92cf
011d92d0	hcplayer_multi_duration	011d92d0	011d92df
011d92e0	hcplayer_get_filesize	011d92e0	011d92ef
011d92f0	glist_index	011d92f0	011d92ff
011d9300	hcplayer_get_subtitle_streams_count	011d9300	011d930f
011d9310	system	011d9310	011d931f
011d9320	hcplayer_resume	011d9320	011d932f
011d9330	lv_event_get_draw_part_dsc	011d9330	011d933f
011d9340	pthread_attr_setdetachstate	011d9340	011d934f
011d9350	strcpy	011d9350	011d935f
011d9360	zip_fopen_index	011d9360	011d936f
011d9370	mmap	011d9370	011d937f
011d9380	localtime	011d9380	011d938f
011d9390	lv_style_init	011d9390	011d939f
011d93a0	lv_group_add_obj	011d93a0	011d93af
011d93b0	lv_style_set_pad_bottom	011d93b0	011d93bf
011d93c0	lv_timer_resume	011d93c0	011d93cf
011d93d0	sem_post	011d93d0	011d93df
011d93e0	hcplayer_get_cur_subtitle_stream_info	011d93e0	011d93ef
011d93f0	hcplayer_multi_seek	011d93f0	011d93ff
011d9400	lv_obj_set_style_bg_grad_color	011d9400	011d940f
011d9410	lv_chart_set_div_line_count	011d9410	011d941f
011d9420	lv_disp_set_theme	011d9420	011d942f
011d9430	lv_group_focus_obj	011d9430	011d943f
011d9440	hcplayer_pause	011d9440	011d944f
011d9450	msgctl	011d9450	011d945f
011d9460	lv_msgbox_create	011d9460	011d946f
011d9470	realloc	011d9470	011d947f
011d9480	bind	011d9480	011d948f
011d9490	ftell	011d9490	011d949f
0121f000	lv_obj_set_style_transform_zoom	0121f000	0121f000
0121f004	open	0121f004	0121f004
0121f008	pthread_mutex_destroy	0121f008	0121f008
0121f00c	lv_obj_add_style	0121f00c	0121f00c
0121f010	lv_mem_alloc	0121f010	0121f010
0121f014	strcat	0121f014	0121f014
0121f018	zip_fclose	0121f018	0121f018
0121f01c	lv_obj_get_index	0121f01c	0121f01c
0121f020	fread	0121f020	0121f020
0121f024	lv_group_remove_obj	0121f024	0121f024
0121f028	lv_disp_get_hor_res	0121f028	0121f028
0121f02c	lv_palette_main	0121f02c	0121f02c
0121f030	hcplayer_stop2	0121f030	0121f030
0121f034	lv_list_create	0121f034	0121f034
0121f038	__ctype_tolower_loc	0121f038	0121f038
0121f03c	lv_obj_set_flex_align	0121f03c	0121f03c
0121f040	socket	0121f040	0121f040
0121f044	access	0121f044	0121f044
0121f048	lv_draw_img	0121f048	0121f048
0121f04c	hcplayer_deinit	0121f04c	0121f04c
0121f050	lv_btnmatrix_clear_btn_ctrl_all	0121f050	0121f050
0121f054	lv_tabview_add_tab	0121f054	0121f054
0121f058	hcplayer_change_video_track	0121f058	0121f058
0121f05c	mkdir	0121f05c	0121f05c
0121f060	lv_checkbox_create	0121f060	0121f060
0121f064	lv_obj_has_flag	0121f064	0121f064
0121f068	glist_nth_prev	0121f068	0121f068
0121f06c	hcplayer_set_display_rect	0121f06c	0121f06c
0121f070	strstr	0121f070	0121f070
0121f074	_lv_ll_get_next	0121f074	0121f074
0121f078	fopen	0121f078	0121f078
0121f07c	lv_scr_load_anim	0121f07c	0121f07c
0121f080	lv_style_set_pad_top	0121f080	0121f080
0121f084	pthread_attr_destroy	0121f084	0121f084
0121f088	lv_group_set_default	0121f088	0121f088
0121f08c	strncasecmp	0121f08c	0121f08c
0121f090	lv_label_get_text	0121f090	0121f090
0121f094	lv_obj_set_style_bg_grad_dir	0121f094	0121f094
0121f098	lv_style_set_text_color	0121f098	0121f098
0121f09c	lv_style_set_border_side	0121f09c	0121f09c
0121f0a0	hcplayer_multi_create	0121f0a0	0121f0a0
0121f0a4	lv_group_create	0121f0a4	0121f0a4
0121f0a8	lv_obj_set_style_pad_top	0121f0a8	0121f0a8
0121f0ac	lv_obj_set_style_outline_color	0121f0ac	0121f0ac
0121f0b0	lv_style_set_outline_width	0121f0b0	0121f0b0
0121f0b4	calloc	0121f0b4	0121f0b4
0121f0b8	lv_obj_set_style_text_color	0121f0b8	0121f0b8
0121f0bc	lv_obj_clear_flag	0121f0bc	0121f0bc
0121f0c0	lv_obj_add_event_cb	0121f0c0	0121f0c0
0121f0c4	lv_chart_create	0121f0c4	0121f0c4
0121f0c8	lv_style_set_bg_img_src	0121f0c8	0121f0c8
0121f0cc	lv_tabview_get_tab_act	0121f0cc	0121f0cc
0121f0d0	lv_img_set_src	0121f0d0	0121f0d0
0121f0d4	lv_group_del	0121f0d4	0121f0d4
0121f0d8	hcplayer_multi_destroy	0121f0d8	0121f0d8
0121f0dc	hcplayer_get_video_streams_count	0121f0dc	0121f0dc
0121f0e0	lv_timer_create	0121f0e0	0121f0e0
0121f0e4	lv_obj_set_style_shadow_width	0121f0e4	0121f0e4
0121f0e8	hcplayer_init	0121f0e8	0121f0e8
0121f0ec	epoll_wait	0121f0ec	0121f0ec
0121f0f0	zip_stat_index	0121f0f0	0121f0f0
0121f0f4	zip_strerror	0121f0f4	0121f0f4
